source,text,created_at,retweet_count,favorite_count,time,date,Date,Open,High,Low,Close,Adj Close,Volume,diff,label
Twitter for iPhone,HAPPY 100TH BIRTHDAY to our amazing current and former Army Warrant Officers. Thank you for your century of service as the indispensable guardians of our great @USArmy’s technology! #CenturyOfService https://t.co/hD42XseaTG,07-09-2018 22:22:40,14118,65605,2018-07-09 22:22:40,2018-07-09,2018-07-09,2775.6201170000004,2784.649902,2770.72998,2784.169922,2784.169922,3050040000,8.549804999999651,1
Twitter for iPhone,Pfizer &amp; others should be ashamed that they have raised drug prices for no reason. They are merely taking advantage of the poor &amp; others unable to defend themselves while at the same time giving bargain basement prices to other countries in Europe &amp; elsewhere. We will respond!,07-09-2018 17:08:29,28852,112761,2018-07-09 17:08:29,2018-07-09,2018-07-09,2775.6201170000004,2784.649902,2770.72998,2784.169922,2784.169922,3050040000,8.549804999999651,1
Twitter for iPhone,The failing NY Times Fake News story today about breast feeding must be called out. The U.S. strongly supports breast feeding but we don’t believe women should be denied access to formula. Many women need this option because of malnutrition and poverty.,07-09-2018 17:04:04,22998,99823,2018-07-09 17:04:04,2018-07-09,2018-07-09,2775.6201170000004,2784.649902,2770.72998,2784.169922,2784.169922,3050040000,8.549804999999651,1
Twitter for iPhone,I have confidence that Kim Jong Un will honor the contract we signed &amp; even more importantly our handshake. We agreed to the denuclearization of North Korea. China on the other hand may be exerting negative pressure on a deal because of our posture on Chinese Trade-Hope Not!,07-09-2018 14:25:06,20173,92956,2018-07-09 14:25:06,2018-07-09,2018-07-09,2775.6201170000004,2784.649902,2770.72998,2784.169922,2784.169922,3050040000,8.549804999999651,1
Twitter for iPhone,I have long heard that the most important decision a U.S. President can make is the selection of a Supreme Court Justice - Will be announced tonight at 9:00 P.M.,07-09-2018 12:14:43,21476,116459,2018-07-09 12:14:43,2018-07-09,2018-07-09,2775.6201170000004,2784.649902,2770.72998,2784.169922,2784.169922,3050040000,8.549804999999651,1
Twitter for iPhone,...Europe far more than it does the U.S. By some accounts the U.S. is paying for 90% of NATO with many countries nowhere close to their 2% commitment. On top of this the European Union has a Trade Surplus of $151 Million with the U.S. with big Trade Barriers on U.S. goods. NO!,07-09-2018 12:04:02,16185,71693,2018-07-09 12:04:02,2018-07-09,2018-07-09,2775.6201170000004,2784.649902,2770.72998,2784.169922,2784.169922,3050040000,8.549804999999651,1
Twitter for iPhone,The United States is spending far more on NATO than any other Country. This is not fair nor is it acceptable. While these countries have been increasing their contributions since I took office they must do much more. Germany is at 1% the U.S. is at 4% and NATO benefits.......,07-09-2018 11:55:01,17558,73300,2018-07-09 11:55:01,2018-07-09,2018-07-09,2775.6201170000004,2784.649902,2770.72998,2784.169922,2784.169922,3050040000,8.549804999999651,1
Twitter for iPhone,Just won lawsuit filed by the DNC and a bunch of Democrat crazies trying to claim the Trump Campaign (and others) colluded with Russia. They haven’t figured out that this was an excuse for them losing the election!,07-06-2018 16:57:34,35227,151126,2018-07-06 16:57:34,2018-07-06,2018-07-06,2737.679932,2764.409912,2733.52002,2759.820068,2759.820068,2554780000,22.140135999999984,1
Twitter for iPhone,JOBS JOBS JOBS! https://t.co/Tz2PQ2xetT,07-06-2018 16:12:16,21912,91503,2018-07-06 16:12:16,2018-07-06,2018-07-06,2737.679932,2764.409912,2733.52002,2759.820068,2759.820068,2554780000,22.140135999999984,1
Twitter for iPhone,Thanks to REPUBLICAN LEADERSHIP America is WINNING AGAIN - and America is being RESPECTED again all over the world. Because we are finally putting AMERICA FIRST!,07-06-2018 01:06:36,23755,119877,2018-07-06 01:06:36,2018-07-06,2018-07-06,2737.679932,2764.409912,2733.52002,2759.820068,2759.820068,2554780000,22.140135999999984,1
Twitter for iPhone,Every day the brave men and women of ICE are liberating communities from savage gangs like MS-13. We will NOT stand for these vile Democrat smears in law enforcement. We will always stand proudly with the BRAVE HEROES of ICE and BORDER PATROL!,07-06-2018 00:58:50,26234,117336,2018-07-06 00:58:50,2018-07-06,2018-07-06,2737.679932,2764.409912,2733.52002,2759.820068,2759.820068,2554780000,22.140135999999984,1
Twitter for iPhone,A vote for Democrats in November is a vote to let MS-13 run wild in our communities to let drugs pour into our cities and to take jobs and benefits away from hardworking Americans. Democrats want anarchy amnesty and chaos - Republicans want LAW ORDER and JUSTICE!,07-06-2018 00:44:17,33537,131672,2018-07-06 00:44:17,2018-07-06,2018-07-06,2737.679932,2764.409912,2733.52002,2759.820068,2759.820068,2554780000,22.140135999999984,1
Twitter for iPhone,It was my great honor to join proud hardworking American Patriots in Montana tonight. I love you - thank you! #MAGA https://t.co/475ct7hW3D,07-06-2018 00:11:09,14036,66063,2018-07-06 00:11:09,2018-07-06,2018-07-06,2737.679932,2764.409912,2733.52002,2759.820068,2759.820068,2554780000,22.140135999999984,1
Twitter for iPhone,...on Monday assume duties as the acting Administrator of the EPA. I have no doubt that Andy will continue on with our great and lasting EPA agenda. We have made tremendous progress and the future of the EPA is very bright!,07-05-2018 19:37:58,9579,46816,2018-07-05 19:37:58,2018-07-05,2018-07-05,2724.189941,2737.830078,2716.02002,2736.610107,2736.610107,2953420000,12.420165999999881,1
Twitter for iPhone,I have accepted the resignation of Scott Pruitt as the Administrator of the Environmental Protection Agency. Within the Agency Scott has done an outstanding job and I will always be thankful to him for this. The Senate confirmed Deputy at EPA Andrew Wheeler will...,07-05-2018 19:37:57,15218,65928,2018-07-05 19:37:57,2018-07-05,2018-07-05,2724.189941,2737.830078,2716.02002,2736.610107,2736.610107,2953420000,12.420165999999881,1
Twitter for iPhone,Congress - FIX OUR INSANE IMMIGRATION LAWS NOW!,07-05-2018 14:17:23,26448,114948,2018-07-05 14:17:23,2018-07-05,2018-07-05,2724.189941,2737.830078,2716.02002,2736.610107,2736.610107,2953420000,12.420165999999881,1
Twitter for iPhone,.....Country being forced to endure a long and costly trial. Tell the people “OUT” and they must leave just as they would if they were standing on your front lawn. Hiring thousands of “judges” does not work and is not acceptable - only Country in the World that does this!,07-05-2018 14:16:07,20471,86500,2018-07-05 14:16:07,2018-07-05,2018-07-05,2724.189941,2737.830078,2716.02002,2736.610107,2736.610107,2953420000,12.420165999999881,1
Twitter for iPhone,Congress must pass smart fast and reasonable Immigration Laws now. Law Enforcement at the Border is doing a great job but the laws they are forced to work with are insane. When people with or without children enter our Country they must be told to leave without our........,07-05-2018 14:08:57,19830,84022,2018-07-05 14:08:57,2018-07-05,2018-07-05,2724.189941,2737.830078,2716.02002,2736.610107,2736.610107,2953420000,12.420165999999881,1
Twitter for iPhone,Happy Birthday America! https://t.co/SIi6xXsfof,07-05-2018 02:47:35,33677,185695,2018-07-05 02:47:35,2018-07-05,2018-07-05,2724.189941,2737.830078,2716.02002,2736.610107,2736.610107,2953420000,12.420165999999881,1
Twitter for iPhone,...has endured because of the sweat blood and sacrifice of the American Armed Forces – the greatest force for peace and justice in the history of the world!,07-03-2018 23:52:08,12972,67073,2018-07-03 23:52:08,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,Tonight we gathered to celebrate the courageous men and women who make freedom possible: our brave service members and our wonderful Veterans. For 242 years American Independence...,07-03-2018 23:52:06,18613,92312,2018-07-03 23:52:06,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,Thank you @WVGovernor Jim Justice for that warm introduction. Tonight it was my great honor to attend the “Greenbrier Classic – Salute to Service Dinner” in West Virginia! God Bless our Veterans. God Bless America - and HAPPY INDEPENDENCE DAY TO ALL! https://t.co/V35qvCN8m6,07-03-2018 23:19:35,10256,49400,2018-07-03 23:19:35,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,After having written many best selling books and somewhat priding myself on my ability to write it should be noted that the Fake News constantly likes to pore over my tweets looking for a mistake. I capitalize certain words only for emphasis not b/c they should be capitalized!,07-03-2018 23:13:34,15333,88278,2018-07-03 23:13:34,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,Just arrived in West Virginia! https://t.co/yjI0Xl5rMh,07-03-2018 22:21:08,2734,13199,2018-07-03 22:21:08,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,The Washington Post is constantly quoting “anonymous sources” that do not exist. Rarely do they use the name of anyone because there is no one to give them the kind of negative quote that they are looking for. They are a disgrace to journalism but then again so are many others!,07-03-2018 21:35:11,23407,98967,2018-07-03 21:35:11,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,Heading to West Virginia to be with my friend @WVGovernor Jim Justice at his beautiful Greenbrier Resort. He works hard does a great job and raises lots of money for charities!,07-03-2018 21:26:01,9292,52633,2018-07-03 21:26:01,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,After having written many best selling books and somewhat priding myself on my ability to write it should be noted that the Fake News constantly likes to pour over my tweets looking for a mistake. I capitalize certain words only for emphasis not b/c they should be capitalized!,07-03-2018 21:19:04,8927,42472,2018-07-03 21:19:04,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,The Washington Post is constantly quoting “anonymous sources” that do not exist. Rarely do they use the name of anyone because there is no one to give them the kind of negative quote that they are looking for. They are a discgrace to journalism but then again so are many others!,07-03-2018 21:16:30,3468,12913,2018-07-03 21:16:30,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,Wow! The NSA has deleted 685 million phone calls and text messages. Privacy violations? They blame technical irregularities. Such a disgrace. The Witch Hunt continues!,07-03-2018 14:18:44,28453,109026,2018-07-03 14:18:44,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,Now that Harley-Davidson is moving part of its operation out of the U.S. my Administration is working with other Motor Cycle companies who want to move into the U.S. Harley customers are not happy with their move - sales are down 7% in 2017. The U.S. is where the Action is!,07-03-2018 14:00:22,18312,87917,2018-07-03 14:00:22,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,Just out that the Obama Administration granted citizenship during the terrible Iran Deal negotiation to 2500 Iranians - including to government officials. How big (and bad) is that?,07-03-2018 12:03:40,29751,94900,2018-07-03 12:03:40,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,Many good conversations with North Korea-it is going well! In the meantime no Rocket Launches or Nuclear Testing in 8 months. All of Asia is thrilled. Only the Opposition Party which includes the Fake News is complaining. If not for me we would now be at War with North Korea!,07-03-2018 11:16:18,19276,83420,2018-07-03 11:16:18,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,How can the Democrats who are weak on the Border and weak on Crime do well in November. The people of our Country want and demand Safety and Security while the Democrats are more interested in  ripping apart and demeaning (and not properly funding) our great Law Enforcement!,07-03-2018 10:57:52,20771,88158,2018-07-03 10:57:52,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,When we have an “infestation” of MS-13 GANGS in certain parts of our country who do we send to get them out? ICE! They are tougher and smarter than these rough criminal elelments that bad immigration laws allow into our country. Dems do not appreciate the great job they do! Nov.,07-03-2018 10:49:10,22371,96354,2018-07-03 10:49:10,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,The economy is doing perhaps better than ever before and that’s prior to fixing some of the worst and most unfair Trade Deals ever made by any country. In any event they are coming along very well. Most countries agree that they must be changed but nobody ever asked!,07-03-2018 10:33:44,14724,67668,2018-07-03 10:33:44,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,I interviewed 4 very impressive people yesterday. On Monday I will be announcing my decision for Justice of the United States Supreme Court!,07-03-2018 10:25:37,14187,75430,2018-07-03 10:25:37,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,Crazy Maxine Waters said by some to be one of the most corrupt people in politics is rapidly becoming together with Nancy Pelosi the FACE of the Democrat Party. Her ranting and raving even referring to herself as a wounded animal will make people flee the Democrats!,07-03-2018 10:16:51,19571,86022,2018-07-03 10:16:51,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,Many Democrats are deeply concerned about the fact that their “leadership” wants to denounce and abandon the great men and women of ICE thereby declaring war on Law &amp; Order. These people will be voting for Republicans in November and in many cases joining the Republican Party!,07-03-2018 02:43:57,26608,112425,2018-07-03 02:43:57,2018-07-03,2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000,-20.050048999999944,0
Twitter for iPhone,Today it was my great honor to welcome Prime Minister Mark Rutte of the Netherlands to the @WhiteHouse! https://t.co/Zn6ZLM0tzy,07-02-2018 21:48:02,12257,68349,2018-07-02 21:48:02,2018-07-02,2018-07-02,2704.949951,2727.26001,2698.949951,2726.709961,2726.709961,3073650000,21.760009999999966,1
Twitter for iPhone,Congratulations to Andres Manuel Lopez Obrador on becoming the next President of Mexico. I look very much forward to working with him. There is much to be done that will benefit both the United States and Mexico!,07-02-2018 03:01:30,67944,211701,2018-07-02 03:01:30,2018-07-02,2018-07-02,2704.949951,2727.26001,2698.949951,2726.709961,2726.709961,3073650000,21.760009999999966,1
Twitter for iPhone,The new plant being built by Foxconn in Wisconsin is incredible. Congratulations to the people of Wisconsin and to Governor Scott Walker @GovWalker and his talented representatives for having pulled it off. Great job!,06-29-2018 23:30:02,14978,75479,2018-06-29 23:30:02,2018-06-29,2018-06-29,2727.1298829999996,2743.26001,2718.030029,2718.3701170000004,2718.3701170000004,3565620000,-8.759765999999217,0
Twitter for iPhone,Six months after our TAX CUTS more than 6 MILLION workers have received bonuses pay raises and retirement account contributions.#TaxCutsandJobsAct https://t.co/MevjwIINGU,06-29-2018 18:06:13,18894,84178,2018-06-29 18:06:13,2018-06-29,2018-06-29,2727.1298829999996,2743.26001,2718.030029,2718.3701170000004,2718.3701170000004,3565620000,-8.759765999999217,0
Twitter for iPhone,Before going any further today I want to address the horrific shooting that took place yesterday at the Capital Gazette newsroom in Annapolis Maryland. This attack shocked the conscience of our Nation and filled our hearts with grief... https://t.co/LALXGhk04b,06-29-2018 17:59:22,11706,58414,2018-06-29 17:59:22,2018-06-29,2018-06-29,2727.1298829999996,2743.26001,2718.030029,2718.3701170000004,2718.3701170000004,3565620000,-8.759765999999217,0
Twitter for iPhone,Prior to departing Wisconsin I was briefed on the shooting at Capital Gazette in Annapolis Maryland. My thoughts and prayers are with the victims and their families. Thank you to all of the First Responders who are currently on the scene.,06-28-2018 20:49:55,17553,96358,2018-06-28 20:49:55,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,AMERICA IS OPEN FOR BUSINESS! https://t.co/fuRF2Z6CZl,06-28-2018 19:09:42,12262,55013,2018-06-28 19:09:42,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,Today we broke ground on a plant that will provide jobs for up to 15000 Wisconsin Workers! As Foxconn has discovered there is no better place to build hire and grow than right here in the United States! https://t.co/tOFFodZYvK,06-28-2018 18:57:22,21298,94785,2018-06-28 18:57:22,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,I am in Milwaukee Wisconsin for meetings. Soon to leave for a big groundbreaking for Foxconn which is building a great new electronics plant in Wisconsin. 15000 Jobs so great!,06-28-2018 13:06:01,15836,87968,2018-06-28 13:06:01,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,....persecuted on old and/or totally unrelated charges (there was no collusion and there was no obstruction of the no collusion)...And what is going on in the FBI &amp; DOJ with Crooked Hillary the DNC and all of the lies? A disgraceful situation!,06-28-2018 12:56:17,16715,72445,2018-06-28 12:56:17,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,When is Bob Mueller going to list his Conflicts of Interest? Why has it taken so long? Will they be listed at the top of his $22000000 Report...And what about the 13 Angry Democrats will they list their conflicts with Crooked H? How many people will be sent to jail and......,06-28-2018 12:43:25,20122,78853,2018-06-28 12:43:25,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,Peter Strzok worked as the leader of the Rigged Witch Hunt for a long period of time - he got it started and was only fired because the gig was up. But remember he took his orders from Comey and McCabe and they took their orders from you know who. Mueller/Comey best friends!,06-28-2018 12:30:31,20769,80110,2018-06-28 12:30:31,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,Just watched @SharkGregNorman on @foxandfriends. Said “President is doing a great job. All over the world people want to come back to the U.S.” Thank you Greg and you’re looking and doing great!,06-28-2018 11:38:40,11637,61615,2018-06-28 11:38:40,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,Amy Kremer Women for Trump was so great on @foxandfriends. Brave and very smart thank you Amy! @AmyKremer,06-28-2018 11:32:09,9205,50408,2018-06-28 11:32:09,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,Russia continues to say they had nothing to do with Meddling in our Election! Where is the DNC Server and why didn’t Shady James Comey and the now disgraced FBI agents take and closely examine it? Why isn’t Hillary/Russia being looked at? So many questions so much corruption!,06-28-2018 11:25:15,22480,92201,2018-06-28 11:25:15,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,Lover FBI Agent Peter Strzok was given poor marks on yesterday’s closed door testimony and according to most reports refused to answer many questions. There was no Collusion and the Witch Hunt headed by 13 Angry Democrats and others who are totally conflicted is Rigged!,06-28-2018 11:02:01,18418,77564,2018-06-28 11:02:01,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,In recent days we have heard shameless attacks on our courageous law enforcement officers. Extremist Democrat politicians have called for the complete elimination of ICE. Leftwing Activists are trying to block ICE officers from doing their jobs and publicly posting their...,06-28-2018 03:24:54,20988,81772,2018-06-28 03:24:54,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,...home addresses – putting these selfless public servants in harm’s way. These radical protesters want ANARCHY – but the only response they will find from our government is LAW AND ORDER!,06-28-2018 03:24:54,18446,79650,2018-06-28 03:24:54,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,Thank you North Dakota. Together we are MAKING AMERICA SAFE AND GREAT AGAIN! #MAGA https://t.co/6Am9n6px8I,06-28-2018 03:03:04,15372,73545,2018-06-28 03:03:04,2018-06-28,2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,17.62011799999982,1
Twitter for iPhone,Just landed in North Dakota with @SenJohnHoeven and @RepKevinCramer. We will see everyone at Scheels Arena shortly! https://t.co/pakUigKB61,06-27-2018 23:14:58,7614,43979,2018-06-27 23:14:58,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,Today it was my great honor to welcome President Marcelo Rebelo de Sousa of Portugal to the @WhiteHouse!🇺🇸🇵🇹 https://t.co/yd37K4Ei8R,06-27-2018 21:18:03,10277,57834,2018-06-27 21:18:03,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,Heading to North Dakota to fully stand with and endorse Kevin Cramer for Senate. He is an extraordinary Congressman who will hopefully soon represent this great state as your Senator. He is tough on crime strong on borders loves our Military and our Vets! #NDSen https://t.co/uP95m0sIRP,06-27-2018 20:28:58,12826,58092,2018-06-27 20:28:58,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,Statement on Justice Anthony Kennedy. #SCOTUS https://t.co/8aWJ6fWemA,06-27-2018 19:13:34,10718,46708,2018-06-27 19:13:34,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter Media Studio,Today I was thrilled to join student leaders from Colleges and Universities across the country... https://t.co/OQp3NcOeE4,06-27-2018 17:33:03,11016,54531,2018-06-27 17:33:03,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,Harley-Davidson should stay 100% in America with the people that got you your success. I’ve done so much for you and then this. Other companies are coming back where they belong! We won’t forget and neither will your customers or your now very HAPPY competitors!,06-27-2018 15:26:24,17963,83318,2018-06-27 15:26:24,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,Supreme Court rules in favor of non-union workers who are now as an example able to support a candidate of his or her choice without having those who control the Union deciding for them. Big loss for the coffers of the Democrats!,06-27-2018 14:11:05,23027,102751,2018-06-27 14:11:05,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,HOUSE REPUBLICANS SHOULD PASS THE STRONG BUT FAIR IMMIGRATION BILL KNOWN AS GOODLATTE II IN THEIR AFTERNOON VOTE TODAY EVEN THOUGH THE DEMS WON’T LET IT PASS IN THE SENATE. PASSAGE WILL SHOW THAT WE WANT STRONG BORDERS &amp; SECURITY WHILE THE DEMS WANT OPEN BORDERS = CRIME.  WIN!,06-27-2018 12:39:56,21991,98022,2018-06-27 12:39:56,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,Congratulations to Maxine Waters whose crazy rants have made her together with Nancy Pelosi the unhinged FACE of the Democrat Party. Together they will Make America Weak Again! But have no fear America is now stronger than ever before and I’m not going anywhere!,06-27-2018 11:18:02,36724,156734,2018-06-27 11:18:02,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,Big and conclusive win by Mitt Romney. Congratulations! I look forward to working together - there is so much good to do. A great and loving family will be coming to D.C.,06-27-2018 03:52:16,9319,62080,2018-06-27 03:52:16,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,The legendary Gary Player at Turnberry in Scotland! https://t.co/3oGoqWhhtA,06-27-2018 02:59:30,4882,33173,2018-06-27 02:59:30,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,A great First Lady! https://t.co/Pt35aluI4C,06-27-2018 02:54:46,15173,88784,2018-06-27 02:54:46,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,The Democrats are in Turmoil! Open Borders and unchecked Crime a certain way to lose elections. Republicans are for Strong Borders NO Crime! A BIG NIGHT!,06-27-2018 02:47:23,17929,81527,2018-06-27 02:47:23,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,Wow! Big Trump Hater Congressman Joe Crowley who many expected was going to take Nancy Pelosi’s place just LOST his primary election. In other words he’s out! That is a big one that nobody saw happening. Perhaps he should have been nicer and more respectful to his President!,06-27-2018 02:18:31,23672,119570,2018-06-27 02:18:31,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,Tremendous win for Congressman Dan Donovan. You showed great courage in a tough race! New York and my many friends on Staten Island have elected someone they have always been very proud of. Congratulations!,06-27-2018 02:05:19,14055,73868,2018-06-27 02:05:19,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,Congratulations to Governor Henry McMaster on your BIG election win! South Carolina loves you. We are all proud of you and Peggy! @henrymcmaster,06-27-2018 01:52:50,12853,65443,2018-06-27 01:52:50,2018-06-27,2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,3776090000,-28.820068000000447,0
Twitter for iPhone,Today we tell the story of an incredible HERO who defended our nation in World War Two – First Lieutenant Garlin Murl Conner. Although he died 20 years ago today he takes his rightful place in the Eternal Chronicle of American Valor...https://t.co/mzJ8pPPgZE,06-26-2018 20:12:05,14919,70942,2018-06-26 20:12:05,2018-06-26,2018-06-26,2722.1201170000004,2732.909912,2715.600098,2723.060059,2723.060059,3555090000,0.9399419999995189,1
Twitter for iPhone,SUPREME COURT UPHOLDS TRUMP TRAVEL BAN. Wow!,06-26-2018 14:40:42,35672,167232,2018-06-26 14:40:42,2018-06-26,2018-06-26,2722.1201170000004,2732.909912,2715.600098,2723.060059,2723.060059,3555090000,0.9399419999995189,1
Twitter for iPhone,“The most profound question of our era: Was there a conspiracy in the Obama Department of Justice and the FBI to prevent Donald Trump from becoming President of the U.S. and was Strzok at the core of the conspiracy?”  Judge Andrew Napolitano,06-26-2018 13:30:44,27933,105727,2018-06-26 13:30:44,2018-06-26,2018-06-26,2722.1201170000004,2732.909912,2715.600098,2723.060059,2723.060059,3555090000,0.9399419999995189,1
Twitter for iPhone,The face of the Democrats is now Maxine Waters who together with Nancy Pelosi have established a fine leadership team. They should always stay together and lead the Democrats who want Open Borders and Unlimited Crime well into the future....and pick Crooked Hillary for Pres.,06-26-2018 12:36:18,24015,96900,2018-06-26 12:36:18,2018-06-26,2018-06-26,2722.1201170000004,2732.909912,2715.600098,2723.060059,2723.060059,3555090000,0.9399419999995189,1
Twitter for iPhone,A Harley-Davidson should never be built in another country-never! Their employees and customers are already very angry at them. If they move watch it will be the beginning of the end - they surrendered they quit! The Aura will be gone and they will be taxed like never before!,06-26-2018 12:17:49,19167,87652,2018-06-26 12:17:49,2018-06-26,2018-06-26,2722.1201170000004,2732.909912,2715.600098,2723.060059,2723.060059,3555090000,0.9399419999995189,1
